id,name,region,latitude,longitude,name_alternates,wikipedia,prominence_rank
a97-cheangwa-language,Cheangwa language,Western Desert (WA),-27.49908684106,116.4015534839,Cheangwa,,433
y158-china-camp,China Camp,Cape York & Torres Strait,-16.047492802368,145.29945831264,,,434
t12-circular-head-tasmanian,Circular Head Tasmanian,Tasmania,-40.856776077497,145.37373332699,Peerapper|North West,,435
y218-cleveland-bay,Cleveland Bay,Cape York & Torres Strait,-19.293468411882,146.86476461905,Wulgurukaba|Manbara|Nawagi|Warakamai,,436
y155-coonambella,Coonambella,Cape York & Torres Strait,-19.265119283437,146.81786611084,,,437
s28-dadi-dadi,Dadi Dadi,SE Australia,-34.777634567882,142.83846342026,Dardi Dardi|Tati Tati|Ta tati|Tarte Tarte|Tar de Tarde|Darthy Darthy|Taa Tatty|Darty darty|Ta ta thi|Nimp mam wern|Tati tati thi|Tati tati tee|Tati tati ti|Darti Darti|Datti datti|Tartie tartie|Dhadatthee dialect|Tar tarthee|Tata tata|Yitsa|Tathati|Tataty|Tatatha|Tatai|Tunggut|Tati|Tati Tait,,438
e25-dalla,Dalla,SE Queensland,-26.775423650838,152.66843429133,Dala|Mooloola|Dalleburra|For Dalla as a cover term  Dalla|Ngoera|Jarbu|Jinibara|Djunggidjau|For Dalla horde  Dalambara|Dallanbarah,,439
a56-dargudi,Dargudi,Western Desert (WA),-23.069376057345,121.04572349304,Targudi,,440
y167-dhalundhirr,Dhalundhirr,Cape York & Torres Strait,-15.253827577513,145.28010348882,dhalun dhirr with the sea,,441
s56-dharamba,Dharamba,SE Australia,-35.151015810515,150.34120060244,Dhurga|Tharumba|Wandandian|Kurial yuin|Murraygaro,,442
g42-dhidhani,Dhidhani,Gulf Country,-20.477353213756,138.26211600271,Dhidhanu|Yindjilandji,,443
l19-dhiraila,Dhiraila,Lake Eyre / Central SA,-28.014414553242,142.23869188357,Ngura|Tereila|Thiralla|Mambanjura|Mamban yura|Mambangura|Mamwura|Ngandangura,,444
n199-dhuwala,Dhuwala,Top End & Arnhem (NT),-12.654045147572,135.95812025518,Duwala|Duala|Murngin|Wulamba,,445
n116-dhuwaya,Dhuwaya,Top End & Arnhem (NT),-12.266106095863,136.870097825,Dhuwal/Dhuwala|possibly also Dhuwaya|Dhuwal,,446
e16-1-dinggabal,Dinggabal,SE Queensland,-28.737752812117,152.28443782047,,,447
s22-djadjala,Djadjala,SE Australia,-35.560478105223,141.68283739565,Meintangk|Meintank|Painbali|Wotjobaluk|Potaruwutj|Tattiara blacks|Jatjalli|Tyat tyalli|Pine Plain language|Tatchalle|Tyat tyal la|Tyatyalli language|Tyatyalla|Tjatjala|Iyattyala|Wotjo ba laiuruk|Wuttya bullak|Wuttyuballeak|Buibatjali|buibaty alli|Wattyabullak|Woychibirik|Woitu bullar|Tjatijala|Kurm me lak|Gourrbaluk|Gnallba gootchyourl|Malikun ditj|Malleegunditch|Potangola|Polin junga|Jaran|Yaran|Tatiara|Tattayarra|Tatiarra|Dadiera|Tyatyalli|Tyeddyuwurru|Wirigirek|Wereka|Wereka tyalli|Werekarait|Wergaia|Wra gar ite|Kangara balak|Cangarabaluk|Coolucooluk,,448
e27-djagunda,Djagunda,SE Queensland,-26.050348414157,150.83513689549,Djakunda|Barunggam|Giabal|Jarowair|Dakundair/Dakundeir/Djakunda|Djakanda|Djaka nde|Dakundair,,449
a26-djalgandi,Djalgandi,Western Desert (WA),-27.645728155089,122.97306203614,Tjalkanti|Tjalkadjara|Barduwonga|Djalgadjara|Barduwanga|Talkumara|Tjalkandjara|Tjalkakari|Wordako|Tjalkani|Djalgani|Tjalgandi|Dituwonga,,450
n202-djangu,Djangu,Top End & Arnhem (NT),-12.147402815005,136.42130478688,Django,,451
s73-djargurd-wurrong,Djargurd Wurrong,SE Australia,-38.175353962835,143.25681555616,Tjarcote|Djargurdwurung|Kolakngat|Warn Tallin|Djagurd wurrung|Tjarn|coort nation|Tautgort|Tarrkoort|Jarncoort|Charcate|Jar goort nation|Tcharcate hoo|rong|Jahcourt|Tarcoort|Tjarcoort|Tarcote nation|Jarncote|Jarcote|Tantgort|Tcharcate|Tcharcote|Targurt|Targerat|Tant gurt|Dautgart|Dantgurt|Jarcort|Dant goort|Dantgourt|Jarcoot|Jarkoort|Jarcoort|Dyargurt|Jarcott|Danggurt|Djargurd|Janga|Jarcoota|Kolongulak language|Warn talling|Warntalliin|Warn dhalanj|Warntaliin|Warn Talluin|Lantgurt,,452
y124-djiru,Djiru,Cape York & Torres Strait,-17.907223658781,146.05213749999,Djirru|Djirbalngan|Giramay|Gulngai|Jirrbalngan|Keramai|Malanbara|Ngatjan|Mamu|Dyiru|Iimba|Djirubagala|Dyirubagala|Gerrah|Gillah,,453
k50-doolboong,Doolboong,Kimberley (WA),-15.036415688175,128.45716561639,Dulbung|Tulpung|Du:l°ari|Duulngari|Kurramo|Dulngarri|Pokai|Kanjai|Wardaia|Wardai|Wardia,,454
e87-dungibara,Dungibara,SE Queensland,-27.200969949533,152.55224547096,Waka Waka|Bujiebara|Dungidau|Garumga|Garumngar|Kaiabara|Dalla|Doongibarra|Doongiburra,,455
e20-duungidjawu,Duungidjawu,SE Queensland,-26.973148636344,152.57414043031,Wakawaka|Dungidjau|Dalla|Ngoera|Jarbu|Jinibara|Djunggidjau,,456
c30-eastern-gurindji,Eastern Gurindji,Central Desert,-17.748534509445,130.40590135075,Gurindji,,457
c31-eastern-mudburra,Eastern Mudburra,Central Desert,-17.557472822989,131.99551773648,Mudburra,,458
c32-eastern-ngarinyman,Eastern Ngarinyman,Central Desert,-16.556038457011,130.5117546111,Ngarinyman,,459
n15-emmi,Emmi,Top End & Arnhem (NT),-13.516783582753,130.11623677818,Emmi/Merranunggu|Warrgat|Arnhem Land|Daly River Region Languages|Ami|Maranunggu|Amijangal|Emmiyangal|Manhthi Yangal|Maranjwarrgat|Menhtha|Merranunggu|Ami Ami|Ame|Berringin,,460
s61-eora,Eora,SE Australia,-33.777724549407,151.17549734651,Iora|Gamaraygal|Iyora|Biyal Biyal|Ea ora|Yo ra|Kameraigal|Kem:arai|Kemmaraigal|Camera gal|Cammera|Camerray gal|Cam meray|Kemmirai gal|Gweagal|Bedia mangora|Gouia gul|Gouia|Wanuwangul|Kadigal|Caddiegal,,461
a74-frazer-range,Frazer Range,Western Desert (WA),-32.175364004514,123.47446545531,Fraser Range,,462
e45-gabulbarra,Gabulbarra,SE Queensland,-22.868637591631,148.72522785639,Gabulbara|Gabalbara|Kabalbara|Kabelbara|Kaiabara|Yettimaralla|Gabelbara,,463
s71-gadubanud,Gadubanud,SE Australia,-38.618242636271,143.6440107312,Katubanut|Wild blacks|Yarro waetch|Pallidurgbarran,,464
s74-gaiwurrung,Gaiwurrung,SE Australia,-38.024063872674,142.34830506135,Kii wuurong|Kii|Gai wurung,,465
n175-galduyh,Galduyh,Top End & Arnhem (NT),-13.565604346328,134.38886244573,Kaltuy|Rembarunga,,466
e85-gambalamam,Gambalamam,SE Queensland,-30.37844644412,152.67147920582,Crowley,,467
y152-gambilbarra-jirrbal,Gambilbarra Jirrbal,Cape York & Torres Strait,-17.680534902205,145.38980732494,Gambilbarra Dyirrbal|Tablelands Jirrbal,,468
d29-gambuwal,Gambuwal,Darling (W NSW/SW Qld),-28.618861092101,151.44156088699,Kambuwal|alternative for Ngarabal|Cambooble|Gambabal|Gambubal|Kaoambul|Kaombal,,469
d23-gamilaraay-gamilaroi-kamilaroi,Gamilaraay / Gamilaroi / Kamilaroi,Darling (W NSW/SW Qld),-29.723058192008,149.83337242515,Euahlayi|Guyinbaray|Juwalarai|Ualarai|Walarai|Weraerai|Wirajarai|Kamilarai|Kamilroi|Kamalarai|Koomilroi|Gunilroi|Guminilroi|Gumilray|Camleroy|Euhahlayi|Gamilray|Northern Gamilaraay|Peel River language|Kamilaori|Kamilari|Kamu|laroi|Kaameelarrai|Kamileroi|Komleroy|Gamilroi|Kahmilaharoy|Kamilary|Gumilroi|Gummilroi|Gummilray|Kimilari|Karmil|Kamil|Comleroy|Ghummilarai|Cammealroy|Kahmilari|Kakmilari|Cumilri|Cam ell eri|Cum milroy|Cummeroy|Gunnilaroi|Kahml Duhai|Yauan|Tjake|Tyake|Gomeroi|Gamilaraay|Gamilaroi|Kamilaroi,,470
e64-ganulu,Ganulu,SE Queensland,-23.655447179992,149.01096229364,Kanolu|Kanoloo|Kanalloo,,471
e38-garaynbal,Garaynbal,SE Queensland,-23.330161348978,149.1337003446,Garanjbal|Garingbal|Karingbal|Kainbul|Kaingbul|Kanalloo|Kanoloo|Kanolu|Karingbool|Karranbal|man,,472
n188-garig,Garig,Top End & Arnhem (NT),-11.24584450928,132.41840722713,Garik|Iwaidja|Gaari|Adawuli|Djalakuru|Garrig|Jaako|Jiwadza|Marlgu|Oitbi|Uruku|Wurango|Gurik|Gari,,473
e88-garumngar,Garumngar,SE Queensland,-27.353033238067,152.69513511945,Waka Waka|Bujiebara|Dungibara|Dungidau|Garumga|Kaiabara|Dalla|Garumu?ar|Garumnga|Garumgma,,474
d39-gawambaraay,Gawambaraay,Darling (W NSW/SW Qld),-28.621930704733,150.32489560325,"Coo in bur ri|Gawambarai|Ginniebal|Goinberai|Guinberai|Guinbrai|Juwalarai|Kawambarai|Kawamparai|Koinbere|Koinberi|Koinberri|Kwambarai""Mole tribe""|Mooran Mooran|Waholari|Walarai|Walari|Warlarai|Weraerai|Weraiari|Wiraiarai|Wirra:arai|Wirri Wirri|Wirriri|Wolaroi|Wolaroo|Wolleri|Wolroi|Woolaroi|Wooratherie|Gawambaray",,475
e44-gayiri,Gayiri,SE Queensland,-23.79398017051,147.89773110202,Kairi|Bimurraburra|Gahrarja|Kararya|Kari|Khararya|Kaira Gara Gara|Ara Ara|man,,476
e1-geawegal,Geawegal,SE Queensland,-32.519798571807,151.21169696793,Garewagal|Geawagal|Gweagal|Gweawegal|Gwegal|Keawaikal|Keawekal|Kawawaykal,,477
d36-geynyan,Geynyan,Darling (W NSW/SW Qld),-28.183476133671,152.1836091392,Gee en yun|Keinjan|Wawpa|Geinjan|Geinyan|Gheeannun|Keinyan,,478
d41-giabal,Giabal,Darling (W NSW/SW Qld),-27.690382408466,151.75553008535,Barunggam|Djakunda|Jarowair|Gomaing guru|Gomainggura|Gitabal/Kitabal|Gitabal|Paiamba,,479
n182-gidjurra,Gidjurra,Top End & Arnhem (NT),-12.132752733411,132.93719448067,Didjurra|idjurra,,480
n220-giimbiyu,Giimbiyu,Top End & Arnhem (NT),-12.480824015895,133.05641173628,Arnhem Land|Daly River Region Languages|Geimbio,,481
y127-girramay,Girramay,Cape York & Torres Strait,-18.110030345362,145.73263290632,Dyirbal|man,,482
k63-giwajbem,Giwajbem,Kimberley (WA),-16.309513288172,128.25136757338,,,483
e58-giya,Giya,SE Queensland,-20.40181798643,148.46292086792,Bumbarra|Gia|Ngaro|Ngaru|Bumbara|Bumburra Burra|Kia|Bumburra,,484
e36-goeng-goeng,Goeng Goeng,SE Queensland,-24.266885815131,151.68168772042,Guweng Guweng|Coonine|Goeng|Maroonee|Meeroni|Daribalang >Goeng goeng|Goonine|Guweng|Yungkono|GurangGurang|Meerooni|Yamma,,485
n224-gonbudj,Gonbudj,Top End & Arnhem (NT),-12.453436261982,132.15649887042,Konbudj|Bardaya|Mabakala|Ngunbudj|Gunbudj|Koarnbut|Ngonbudj|Ba’rdaaya|Badaya,,486
c26-gudanji,Gudanji,Central Desert,-16.980617001904,135.25565304117,Gudandji|Ngandji|Gurdanji|Kotandji|Kurdanji|Anga|Angee|Gnanji|Godangee|Gundangee|Kakaringa|Koodangie|Koodanjee|Kudanji|Kudenji|Kutandji|Kutanjtjii|Anjee|Goarango|Goodanji|Gurandji|Koodanjie|Kuarandji|Kurandji|Kutanji|Gurdanydji|Gurdanydja|Garindjari|Gudendji|Gurdandji|Gurendji|Kauarindarri|Kauarndhari|Kawarandari|Kawarandjari|Kawarindjara|Kawarindjari|Kudandji|Kudandyi|Kurtanji|Kwarandji|Nandi|Ngangi|Nganji,,487
e60-gudjal,Gudjal,SE Queensland,-19.707543255479,145.43599558371,Warungu|Gudjala|Gudjali|Koochul bura|Kutjala,,488
y71-gugu-rarmul,Gugu Rarmul,Cape York & Torres Strait,-14.767501438225,144.10968386112,Koko Rarmul|Aburarm|Aghairu|Aku|Aku Rarmal|Almook|Almura|Alwangara|Anggul|Beengeewarra|Bindaga|Bindjiwara|Djauan|Fulgola|Gugu Almura|Gujudi|Hrahmul|Jawa|Jouon|Koko negodi|Kokojawa|Kokonjekodi|Kokorarmul Kokorarmul|Kokoyawa|Mara Rarmul|Me Aghairu|Milli|Ok Anggul|Radman|Ralman|Rarmul|Walwangai|Yoyah|AkuRarmul,,489
y74-gugu-yawa,Gugu Yawa,Cape York & Torres Strait,-15.380189880207,144.03137888225,Anggul|Fulgola|Ok Anggul|Jawa|Kokojawa|Possum Language|Agu Alwon|Kuku Yawa|Uw Anbu|Koogo yowa|Kuku Ulan|Koko Yawa|Djauan|Kokorarmul|Jouon|AkuRarmul|Bindaga,,490
a21-gula,Gula,Western Desert (WA),-27.99046024825,122.70200834255,Go:la,,491
y126-gulngay,Gulngay,Cape York & Torres Strait,-17.961773039318,145.85253333877,Dyirbal|Djirbalngan|Gulngai/Malanbara|Djiru|Giramay|Gulngai|Jirrbalngan|Keramai|Malanbara|Ngatjan|Mamu|Djulngai|Gulnggai|Gulngui|Gulnguy|Kulngai|Kurlngay|Kurungai|Mallanpara|Tjulngai|Tully blacks,,492
y160-guluy,Guluy,Cape York & Torres Strait,-16.935237198007,145.4465642763,Dyaabugay,,493
n201-gumadir,Gumadir,Top End & Arnhem (NT),-12.481126101166,133.56360614789,Gunwinggu,,494
n190-gun-narda,Gun-narda,Top End & Arnhem (NT),-12.127895268284,134.66192125409,Gunarda|Gu-jingarliya|Gidjingali|Martay|Burarra,,495
n191-gun-narta,Gun-narta,Top End & Arnhem (NT),-12.107131304473,134.48837780654,Gu-jingarliya|Gidjingali|An-barra|Anbara|Burarra|Burrara,,496
n81-gun-nartpa,Gun-nartpa,Top End & Arnhem (NT),-12.219203821555,134.55025026897,also known as Gudjarlabiya|Burarra|Guadba|Gunaidbe|Gunardba|Kun nartpi|Mugali|Mu-golarra|Mukarli,,497
s43-gundungerre-yaithmathang,Gundungerre / Yaithmathang,SE Australia,-36.723575468469,147.5218958785,Jaitmatang|Djilamatang|Duduroa|Kandangora|Theddora|Yaitmathang|Balangamida|Brajerak|Dhudhuroa|Dyinning middhang|Ginning matong|Gundanara|Gundanora|Jadjmadang|Jaithmathang|Jaitmathang|Jandangara|Jeenong metong|Kandangoramittung|Muddhang|Mudthang|Tharamirttong|Tharamittong|Tharomattay|Theddora mittung|Yaitmatheng|Yadjmadhang|man|Gundungerre|Yaithmathang,,498
s60-gundungurra-gandangara,Gundungurra / Gandangara,SE Australia,-34.397579064003,149.7244915143,Burragorang|Gundungura|Gundaahmyro|Gundungorra|Cundunorah|Gundungari|Gundanora|Gurra gunga|Gungungurra|Gundungurra|Gandangara,,499
d37-gunggari,Gunggari,Darling (W NSW/SW Qld),-27.368098481067,146.96021241013,Kunggari|Congaro|Coongurri|Goon garee|Goongurri|Gungari|Kogai|Kogurre|Kokaburra|Koongerri|Koonkerri|Koonkurri|Kungeri|Kungri|Kunkari|Kunngkari|Kuungkari|Ngaragari|Tarawalla|Torraburri|Ungerri|Unggari|Unggri|Unghi|Ungorri|Yangeberra|Yangeeberra|Yangeeburra|Yankibura|Yankiburra|Gungar|Nebine Gunggari,,500
y114-gunggay,Gunggay,Cape York & Torres Strait,-16.961763753403,145.91481455754,Yidiny|Yidinjdji|Gungganyji|Idindji|Kongkandji|Madjandji|Wanjuru|Garlngandji|Goonganjee|Goonganji|Gun Gaja|Jinggu|Koo gun ji|Kooganji|Koongangie|Kungandji|Kunggandji|Kunggandyi|Kungganji|Melroyji|Mook|Yellungie|Yettkie,,501
k36-gunin,Gunin,Kimberley (WA),-14.626847788773,127.66714933213,Kwini|Kimberley Area Languages|Belaa|Kunan|Pela|Wirngir|Galumburu|Guini|Gwini|Pelah|Wadaja|Walar|Winggir|Wola|Wular|Cuini|Miwa|Konun|Konan|Konin|Gonin|Kaianu|Kianu|Kyanoo|Murgura|Kuna|Kunange|Gunan|Koonange|Mande|Manda|Pago|Bagu|Manungu|Manunggu|Kalumbura|Caloombooroo|Wulanggur|Ulagu Wulau|Ulangu|Umari|Boola|Pelange,,502
a24-gurduwanga,Gurduwanga,Western Desert (WA),-25.668816450276,117.54738262512,Kurduwonga|Kurduwongga|Wadjari|Baialdju|Cheangwa|Iirrawad ari|Irawadjari|Jamadji|Maliara|Miliara|Miliarra|Pidong|Wadarri|Wadgaree|Wadjeri|Waian wonga|Wajari|Wajeri|Wajjari|Wardal|Yajeri|Yamaidyi,,503
e95-guringay,Guringay,SE Queensland,-32.513457926197,151.69933495542,Gringai|Gathang,,504
y79-guugu-nyiguudyi,Guugu-nyiguudyi,Cape York & Torres Strait,-14.653637358038,144.78456897204,Mun ba rah|Munbara|Nggodi|Njekodi|Ngegudi|Kokonjekodi|Koko negodi|Bindjiwara|Beengeewarra|Gugu Almura,,505
k19-guwij,Guwij,Kimberley (WA),-15.28945961948,127.04966271301,Guwidj|Orla|Ngarinyin|Guidj,,506
e49-guwinmal,Guwinmal,SE Queensland,-22.279668095091,149.79615727255,Kuinmabara|Kungalburra|Gunmal|Koi|Koinbal|Kooinmerburra|Kuinmurbura|Kungmal|Kweembul|Kwiambal|Kwigalburra|Mamburra|Queenbullaquieumble|Gunymal|Gonjmal|Koinjmal,,507
d15-guyinbaraay,Guyinbaraay,Darling (W NSW/SW Qld),-31.083766201393,149.59996165307,Gunjbaraay|Kamilaroi|Guyinbaray|Euahlayi|Gamilaroi|Juwalarai|Ualarai|Walarai|Weraerai|Wirajarai|Gunjbarai|Gunjbarri|Koinberi|Koinberri|Kawambarai|Cooinburri|Kawamparai|Koinbere|Gawambarai|Goin berai|Guinbrai|Guinberai|Wirriri|Wirriwirri|Wooratherie,,508
s96-hawkesbury-river-broken-bay-language,Hawkesbury River - Broken Bay language,SE Australia,-33.505703582057,151.21903580242,Hawkesbury River - Broken Bay,,509
a59-ibarga,Ibarga,Western Desert (WA),-21.241791200905,122.3086586102,Nyangumarda|Iparuka|Kundal|Ngolibardu|Ngurlipartu|Nyangumarta|Walyirli|Wanyarli|Ibargo|Ibarrga|Jibarga|Moonyengoota|Powera|Njangamarda|Njangamada|Nyangamada|Nangamada|Nangam urda|Njangomada|Njangumada|Njangumarda|Nangumarda|Nyangumada|Nyangumata|Njadamarda|Njanja marta|Ngapakoreilitja|Ngardungardu|Warmala|I:baruga|Ngapakarna,,510
n184-ilgar,Ilgar,Top End & Arnhem (NT),-11.07092598047,132.90742242194,Yilga|Ilgarr,,511
l41-iningai,Iningai,Lake Eyre / Central SA,-23.085631875349,144.87468021695,Inningai|Muttaburra|Wadjabangai|Delleburra|Kana|Mootaburra|Moothaburra|Mutabura|Tateburra|Terreburra|Thararraburra|Yiningayi|Thararrabura|Yiningay,,512
y17-itinadyana,Itinadyana,Cape York & Torres Strait,-12.126340021118,142.65390359517,Mpalitjanh|Atjinuri|Adjinadi|Adjinuri|Etanyanu|Imatjana|Indjinadjana|Itinadjana|Itinadyand|Nedgulada|Ulwadjana|Ulwawadjana|Inadjana|Adyinuri|Idj-Inadjana,,513
s38-jabulajabula-yabula-yabula,Jabulajabula / Yabula Yabula,SE Australia,-35.710963758832,145.10714333715,Yabala Yabala|Narinari|Pangerang|Yabola|Yabulla|Yabbilyabbila|Yabula|Yabula yabula|Yillib Yilliba|Yullaba Yullaba|Joti jota|Jabalajabala|Jabula jabula|Panggarang|Pangorang|Pangurang|Pine gorine|Pinegerine|Pinegorong|Bangerang|Banjga ranj|Pallaganmiddah|Yaballa|Waningotbun|Maragan|Owanguttha|Yurt Yoorta|Moiraduban|Moitheriban,,514
y149-jabunbarra-jirrbal,Jabunbarra Jirrbal,Cape York & Torres Strait,-17.804286992661,145.83996553893,Jirrbal|Dyabunbarra Dyirrbal,,515
w49-jadira,Jadira,SW WA / Pilbara,-21.845529866535,116.18847829586,Kurrama|Jardira|Gurama|Janari|Kerama|Korima|Kawarindjari|Kawarandjari|Ka warandari|Kawarindjara|Kauarindarri|Kauarndhari|Garindjari,,516
s84-jagwadjali,Jagwadjali,SE Australia,-36.321625541817,142.68466209577,Richardson Valley blacks,,517
w44-janadjina,Janadjina,SW WA / Pilbara,-24.735537440284,118.26741923302,Janadina,,518
g47-jangrala,Jangrala,Gulf Country,-17.851445841547,138.68273702882,,,519
s27-jardwadjali,Jardwadjali,SE Australia,-36.723325263873,142.5688852326,Marditjali|Djadjawuru|Djadjawurung|Djappuminyon|Djendjuwuru|Ja jow er ong|Jaara|Jaburara|Jaburara ngaluma|Jajaorong|Jajaurung|Jajowerang|Jajowerrong|Jajoworrong|Jajowrong|Jajowrung|Jajowurong|Jajowurrong|Jarjoworong|Jarrung Jarrung|Jurobaluk|Knenknenwurro|Knindowurrong|Konin|Lewurru|Lunyingbirrwurrkgooditch|Madoitja|Marduidji|Milamada|Monulgundeech|Monulgundeedh|Nirababaluk|Nirabaluk|Panyod|Pilawin|Tarra|Tarrang|Tjedjuwuru|Tyeddyuwurru|Wainawonga|Waula|Yaara|Yabola|Yang|Yardwa tyalli|Yarrayowurro|Yaura|Yayauring|Yayaurung|Jardwa|Jaadwa|Yaadwa|Yartwur|wagwa tyalli|Yagwa tyalli|Yappa yappa dyalli|Yarawain|Ja:rewe|Ja:dwe|Jardwee|Jawaa|Jadwee|Yaity people|Yaitch language|Nurndar dialect|Nundatyalli|Nunda nunda tyalli|Nandatjali|Mukja:dwen|Mukjarawaint|Mukjaranaint|Mukjarravaint|Muk jara weint|Mukjarrawaint|Unk Jarawaint|Mukjaraivant|Mukjarawamt|Mokepille|Brapkut language|Richardson Valley blacks|Lake Wallace & neighbourhood dialect|Keribial barap|Madimadi|Marditali|Worangarait|Worangarit|Wrangarait|Wintjabarap|Mardidjali|Werrumbrook|Ngengenwuru|Ngenngen wurro|Knindowurong|Knenkorenwurro|Knen knen wurrong|Kneu Kneu wurro|Milang burn|Djappuminyou|Djappuninyou|Dallundeer|Bulukwuro|Boolucburer|Portbulluc|Brapkut|Murra murra barap,,520
s24-jari-jari,Jari Jari,SE Australia,-34.766081042768,141.72827942585,Juju|Yairy yairy|Yarikiluk|Yariyari|Yarreyarre|Yerre Yerre|Yerriyerri|YurraYurra Yuyu|Yurra Yurra|Yerree|Yarry yarry|Mildura dialect|Yeiri Yeiri|Iraiprim|Yaraprim|Yaraiprim|Yairry Yairy|Yirri Yirri|Yerra tyalli|Yeary yeary|Jere jere|Yarree Yarree|Yerry yerry|Nyerri nyerri,,521
e81-jarowair,Jarowair,SE Queensland,-27.211689594786,151.6777653685,Barunggam|Djakunda|Giabal|Yarrowair|Yarow wair|Yarrow Wair,,522
k16-jawi,Jawi,Kimberley (WA),-16.442415702498,123.26757774432,Djawi|Djaui|Towahi|Tohawi|Ewenu|Ewenyoon|Chowie|Djaw|Djau|Djaoi|Tohau i|Ewanji|I:wanja,,523
d58-jeithi,Jeithi,Darling (W NSW/SW Qld),-35.512010168756,145.98132255486,Yeidthee|Pikkolatpan,,524
y151-jirribarra-mamu,Jirribarra Mamu,Cape York & Torres Strait,-17.612271165573,146.05144067551,Dyirbal|Mamu|Dyiribara|Djirribarra|Djiribara,,525
k34-jiyil,Jiyil,Kimberley (WA),-17.217052205639,130.5393968075,Gurindji|Tjial|Kartangarurru|Korindji|Kurintji|Malngin|Wandjira|Djial|Jiyilawung|Cheeal|Jael|Jeelowng|Geelowng,,526
a78-ju-una,Ju'una,Western Desert (WA),-22.000762956078,119.45541305778,,,527
k48-julbayi,Julbayi,Kimberley (WA),-18.196743780712,122.53611149038,,,528
a88-juwaliny,Juwaliny,Western Desert (WA),-20.643729665896,124.69879716783,Tjuwalinj|Walmajarri|Tjiwaliny,,529
y2-kalaw-kawaw-ya,Kalaw Kawaw Ya,Cape York & Torres Strait,-9.352026425921,142.4788069124,Kalaw Kawaw Ya/Kalaw Lagaw Ya|Kala Lagaw Ya|Gudang|Kaurareg|Moait|Moalaig|Bo:gu|Buglial|Bulgai|Dauan Saibai|Kowrarega|Karualaig|Dauan|Boigu|Saibai,,530
w4-kaniyang,Kaniyang,SW WA / Pilbara,-33.984155118722,116.69830213417,Nyungar|Kaneang|Nyunga|Ganeang|Jabururru|Kunyung|Ganajang|Harvey|Jaburu|Jabururu|Ka:lbaranggara|Kaleap|Kaniyan|Kunjung|Quailup|Qualeup|Qualup|Uduc|Waal|Yobberore|Ganiyang|g,,531
g43-kapula,Kapula,Gulf Country,-22.132758180661,138.59613165265,Warluwara|Gabula,,532
l28-karangura,Karangura,Lake Eyre / Central SA,-25.974874926463,138.73380121149,Ngamini|Karanguru|Andrawilla|Kararngura|Kurangooroo|Garanguru,,533
l32-karanya,Karanya,Lake Eyre / Central SA,-24.385538497749,139.86711213013,Karanja|Pitta Pitta|Karenya|Kurrana|Mooraboola Moorloobulloo|Ngulubulu|Ooloopooloo,,534
l15-karenggapa,Karenggapa,Lake Eyre / Central SA,-29.175707232399,142.66888000722,Garanggaba|Karengappa|Karrengappa|Kurengappa|Karengapa,,535
c34-kartangarurru,Kartangarurru,Central Desert,-19.250305030825,130.48072536645,Gurindji|Korindji|Kurintji|Malngin|Tjial|Wandjira|Kartangaruru|Pirlingarna,,536
e84-karunbara,Karunbara,SE Queensland,-23.532073338976,150.10003232711,,,537
y5-kawalgaw-ya,Kawalgaw Ya,Cape York & Torres Strait,-10.643285260301,142.21428553311,Muralag|Kaurareg|Kaurarega|Kowrarega|Kauralaig|Kauraleg|Koro rega|Korariga|Kauralaigal|Malulaig|Muralug|Wathai yunu|Kokkaiya|Alkaiyana|Koiyana,,538
s25-keerray-woorroong,Keerray Woorroong,SE Australia,-38.039752101252,142.88012655456,Giraiwurung|Kirae|Bolaga|Bolagher|Dantgurt|Dautgart|Dyargurt|Jarcoort|Kirawirung|Kirrae|Kirraewuurong|Kirrea|Konoug willam|Manmait|Ngutuk|Ngutung|Tantgort|Targurt|Warntallin|Girrea|Kii Wuurong|Kirrim kirrim wuurong|Kirru wurru|Kiri wurru|Kiriwoorong language|Girriwurru|Giri wurung|Kir:re,,539
n169-kerniyn-mi,Kerniyn'mi,Top End & Arnhem (NT),-13.653748798659,133.58505062055,Genhinjmi,,540
y210-kirka,Kirka,Cape York & Torres Strait,-14.931001240529,141.66574729059,,,541
a52-kiyajarra,Kiyajarra,Western Desert (WA),-23.510384152199,125.95265960129,Mardu|Giyajarra/Keiadjara|Budijarra|Gardujarra|Giyajarra|Kartudjara|Keiadjara|Mandjildjara|Manyjilyjarra|Potidjara|Wanman|Giadjara|Giyadyara|Giyadjara|Keiatara|Keredjara|Kiadjara|Gijadjara|Targudi|Tjargudi|Djar gudi|Targoodi|Kalgoneidjara|Kalguni,,542
